"SWSN_ID","SWSN_Site","EASTING","NORTHING"
15912,"LZ0594",711488.55821915,3879080.89797907
15947,"LZ0629",717540.918498933,3880696.56221084
15991,"LZ0732",715023.645974025,3880469.29926351
16037,"LZ0778-1",716950.386878103,3888802.52650522
16038,"LZ0778-2",715094.64327395,3893944.56815906
16039,"LZ0778-3",711678.739600629,3890940.25970437
16042,"LZ0778-6",716919.872783795,3885618.38880315
16061,"LZ0796-1",704277.252716571,3898282.46101856
16063,"LZ0797-1",721762.602408677,3894768.27170104
16064,"LZ0797-2",713276.815136224,3901042.7134341
16072,"LZ0805",722290.920694023,3891523.71375509
16082,"LZ0815",707775.432393253,3887571.76305376
16083,"LZ0816",723041.703193858,3889661.58624589
16104,"LZ0856",716790.859939829,3892262.51311034
16110,"LZ0862",720704.707789272,3877374.20197807
16157,"LZ1259",747414.885212258,3870384.49005038
16192,"LZ1297",731535.607148677,3888019.15467809
16193,"LZ1298",734739.463540465,3881592.4516443
16217,"LZ1323",741499.235673219,3897702.25483035
16226,"LZ1333",737186.359756783,3881807.92707732
16241,"LZ0005",664597.846460715,3860708.97467285
16253,"LZ0017",662835.509098694,3854475.99552199
16259,"LZ0023",686359.541557729,3861717.08435528
16261,"LZ0025",679575.258234143,3847089.24509659
16262,"LZ0026",669871.724296361,3854532.798535
16266,"LZ0030",679612.663236782,3863822.88025729
16275,"LZ0040",669781.638579443,3863567.76980348
16285,"LZ0050",666132.679921761,3851426.9561898
16294,"LZ0059",661165.444072708,3853773.74054827
16295,"LZ0060",680910.699808225,3865176.33321472
16297,"LZ0062",657507.589919493,3843999.97086748
16303,"LZ0068",666456.816244498,3850885.10539606
16320,"LZ0085",667151.789139211,3858540.81322849
16324,"LZ0089",660901.114656404,3863358.97674784
16335,"LZ0100",670329.264295176,3853678.464799
16368,"LZ0217",682389.579850808,3867597.54085794
16370,"LZ0219",685065.674993768,3855713.75105307
16380,"LZ0229",689443.046307564,3860940.01940176
16411,"LZ0260",688490.870370269,3857185.0446675
16415,"LZ0264",676623.79248932,3863150.70282519
16468,"LZ0318",672111.687170386,3846334.69304356
16469,"LZ0319",688046.382676601,3866864.52737392
16489,"LZ0341",688826.406816244,3846929.39547107
16622,"LZ0927",664795.852566957,3852358.98324192
16626,"LZ0931",663490.059293434,3858618.57385926
16629,"LZ0934",660444.778980538,3846239.0851786
16673,"LZ0978",682393.735429868,3860206.73007257
16675,"LZ0980",677829.393925741,3852640.49522378
16698,"LZ1012",679746.466768458,3862153.52234133
16701,"LZ1015",679530.615867674,3859348.42584506
16704,"LZ1018",669575.484992191,3848017.31352217
16705,"LZ1019",671627.884752676,3845133.65179181
16757,"LZ1067",682328.509050608,3851217.47974858
16758,"LZ1068",690973.560457677,3840885.65477736
16766,"LZ1076-1",690365.042808428,3851354.92584966
16794,"LZ1102",699835.653671175,3859219.59056929
16821,"LZ2024",647244.040416554,3797443.80562879
16826,"LZ2029",642495.792362317,3803673.71225201
16832,"LZ2037",663537.755877227,3797358.5850887
16892,"29VA9",733128.374985829,3889892.98965193
16893,"29MC25",719891.284052059,3885590.86002573
16894,"29MC34",731228.119156808,3892974.25165184
16895,"29MC35",736996.566470489,3893857.16861464
16901,"29VA16",724867.144838274,3900778.52757692
16902,"29VA17",724151.768189073,3899168.55246454
16903,"29VA18",741461.696541384,3881455.70444658
16906,"29VA21",725480.62566936,3877617.99090534
16908,"29VA23",725101.327421591,3897184.61190611
16909,"29VA27",727835.86443238,3880518.60126384
16915,"29VA4",727898.969923183,3886945.49190417
16916,"29VA42",744567.602591813,3883449.07134727
16917,"29VA44",726865.775763094,3892052.52183549
16918,"29VA45",718967.785917446,3887598.39415692
16919,"29VA46",725072.472560778,3891391.87792964
16920,"29VA47",739749.120849818,3893933.27371679
16923,"29VA5",737390.803476349,3886206.53904058
16928,"29VA6",736051.865346506,3892047.34955922
16931,"29VA69",698944.991902113,3878401.49721652
16942,"LA 34575",717962.634400725,3875523.61103021
16950,"LA 34591",719089.854019433,3872616.71382912
16954,"LA 34599",703291.256974638,3874767.83874668
16960,"LA 34616",697811.018905491,3890861.16723053
16969,"LA 31581",731787.378308475,3876574.87201132
16976,"LA 31587",712708.830172941,3870986.81579135
16979,"LA 31591",721905.052312091,3883323.21925104
16980,"LA 31592",717034.865213484,3879164.57575612
16981,"NM:13:D:32",727811.544614285,3880759.77255777
16982,"LA 31595",734201.919214576,3869889.66139585
16984,"LA 31600",724819.481565356,3865272.9700201
16997,"LA 31625",721059.158936366,3882328.69144045
17011,"LA 31644",727605.999568328,3862425.33218212
17016,"LA 31670",732301.521547884,3858413.26521933
17018,"NM G:9:1 (ASU)",676412.694757879,3915520.71060002
17019,"NM G:9:2 (ASU)",675992.699678764,3909379.20733832
17020,"NM G:9:3 (ASU)",693350.104627609,3929253.8573052
17021,"NM G:9:4 (ASU)",671992.530228123,3926944.12192225
17024,"NM G:9:9 (ASU)",694763.302129433,3914544.17685784
17027,"NM G:9:12 (ASU)",677986.328711063,3929974.8610241
17029,"NM G:9:15 (ASU)",679616.684818044,3918979.21093903
17030,"NM G:9:17 (ASU)",677851.766856313,3927048.57603468
17032,"NM G:9:22 (ASU)",684972.360949889,3909773.52886751
17033,"NM G:9:23 (ASU)",680674.970359579,3911362.23870926
17034,"NM G:9:24 (ASU)",676594.982311279,3916317.58312017
17039,"NM G:9:30 (ASU)",690272.401905581,3912512.11300083
17040,"NM G:9:31 (ASU)",674679.999611378,3918336.78673886
17045,"NM G:9:39 (ASU)",681183.050021082,3913706.44880302
17058,"NM G:9:52 (ASU)",686508.613725901,3914522.49205999
17059,"NM G:9:53 (ASU)",679617.8584373,3909036.12842441
17061,"NM G:9:56 (ASU)",680650.260189697,3910070.19743547
17064,"NM G:9:64 (ASU)",692819.626636431,3920496.9388213
17066,"NM G:9:66 (ASU)",675253.911692277,3914304.33930978
17067,"NM G:9:67 (ASU)",671345.787133276,3919302.61320546
17068,"NM G:9:69 (ASU)",685570.283667371,3922042.74438433
17069,"NM G:9:70 (ASU)",694857.215832248,3918290.52773386
17070,"NM G:9:71 (ASU)",691767.518180981,3918918.35353784
17071,"NM G:9:72 (ASU)",676733.578083664,3916722.36927114
17073,"NM G:9:74 (ASU)",684519.990295917,3913715.04903063
17075,"NM G:9:76 (ASU)",676011.015212163,3923054.81126904
17077,"NM G:9:78 (ASU)",687359.922038391,3919889.46585841
17081,"NM G:9:82 (ASU)",697886.061189622,3910601.50480196
17083,"NM G:9:84 (ASU)",687066.712862253,3913318.41180399
17087,"NM G:9:89 (ASU)",682876.533208787,3905863.52760047
17088,"NM G:9:90 (ASU)",681924.530761689,3919286.41068749
17093,"NM G:9:96 (ASU)",684343.403982744,3929542.54564233
17095,"NM G:9:98 (ASU)",680968.814812973,3914878.51258218
17096,"NM G:9:99 (ASU)",679162.62156032,3908274.07324873
17097,"NM G:9:100 (ASU)",690423.495864496,3909616.70051329
17101,"NM G:9:204 (ASU)",685684.6949175,3918787.67190278
17109,"NM G:9:219 (ASU)",686407.326991782,3927820.23269527
17212,"LA 48538",712024.892217964,3816456.73439242
17257,"LA 48583",716701.837753206,3832593.12639453
17265,"LA 48591",720419.068580419,3832577.86652565
17438,"LA 87154",711819.098368883,3818193.9218425
17575,"LA 87290",717446.890858933,3827678.92753214
17623,"LA 88613",731376.213688388,3825310.46294351
17651,"LA 49587",730082.702347115,3898409.43212797
17658,"LA 44594",720457.280345336,3895417.30466217
17661,"LA 41597",722525.664964974,3883651.66755249
17666,"LA 49800",706770.374698713,3884468.62502567
17668,"LA 49802",696421.699050516,3876184.34901312
17669,"LA 50786",697122.787525356,3878680.98070733
17673,"LA 50793",719208.508964226,3858272.0272955
17682,"FSOP09",733370.360374689,3873940.80709995
17685,"FSOP12",737241.321647704,3870419.87011309
17687,"FSOP14",714293.182261467,3866750.79419465
17695,"FSOP22",735910.874472633,3866618.94573767
17700,"FSOP27",735151.309337988,3878321.3784693
17706,"FSOP33",724304.355896458,3867068.73819993
17730,"LA 87568",722417.904822826,3862652.02336632
17751,"LA 115418",704661.819586307,3859391.88197717
17758,"LA 115425",709738.069543615,3881024.15085018
17767,"LA 115434",698132.306445837,3857188.23785454
17768,"LA 115435",695399.213891998,3862840.7963185
17776,"LA 115443",710302.037833706,3866016.73709512
17783,"LA 115450",713636.099441722,3865911.79458626
17785,"LA 115452",699130.144722536,3862620.3367307
17803,"LA 115470",700602.05643408,3874991.41155921
17815,"LA 115482",694817.676368728,3868559.47348446
17998,"LA 15417",715809.931139499,3898123.60021904
18003,"LA 15422",704950.188468769,3901648.3631698
18006,"LA 15425",711571.164135113,3900519.87532809
18007,"LA 15426",715076.403262764,3883918.8746272
18015,"LA 15434",720390.255092904,3899042.95149013
18035,"LA 15453",719975.2338548,3888491.74251437
18044,"LA 15462",701912.602057979,3888897.56734461
18046,"LA 15464",701538.969978765,3881722.79415846
18055,"LA 15471b",709692.44573392,3896626.64912999
18060,"LA 15476",699241.87141785,3879585.16613536
18071,"LA 15487",717488.789332539,3881574.47298622
18075,"LA 15491a",703630.175599128,3888167.44192474
18077,"LA 15492",698966.450059935,3895796.06191508
18079,"LA 15494",708129.34001185,3887465.18204831
18080,"LA 15495",702247.013176605,3886241.49751641
18082,"LA 15496b",721636.672581509,3880695.00206552
18090,"LA 15504",714915.015295669,3877372.57101469
18092,"LA 15506",712968.121047392,3884936.53419577
18106,"LA 15519",721136.235745251,3888773.7615113
18113,"LA 15526",697961.63702473,3883935.90499587
18114,"LA 15527",704992.074595615,3877796.1148797
18116,"LA 15529",698207.856151611,3889370.64257607
18117,"LA 15530",705635.809798613,3892075.79910532
18127,"LA 15540",700939.199304,3881241.6872046
18128,"LA 15541",701859.673743993,3892382.10696898
18146,"LA 15559",713351.042191058,3893772.13079946
18156,"LA 15569",706662.154762596,3878224.07204565
18158,"LA 15572",701010.426817536,3895081.17464443
18165,"LA 15579",712688.032772139,3889953.27414109
18169,"LA 15583",708341.032799259,3884952.5512215
18173,"LA 15587",699525.823379084,3894994.29160851
18181,"LA 15595",703033.233751476,3890282.53545113
18192,"LA 15607",708317.977538109,3887884.0267815
18198,"LA 15613",722848.474474922,3880203.47267196
18204,"LA 15619",711535.318952888,3878345.97562008
18205,"LA 15620",712822.286181897,3880559.35381405
18207,"LA 15622",702930.040752739,3894071.68504089
18213,"LA 15628",716986.737114504,3890560.31722116
18231,"LA 15646",700645.885269508,3883464.97625168
18233,"LA 15648",710563.677082688,3890337.81587373
18237,"LA 15652",716451.880634397,3884177.27197233
18238,"LA 15653",712512.705304921,3881393.05702403
18241,"LA 15656",699916.898079887,3890468.88491867
18251,"LA 15666",716691.014744505,3884307.96757154
18253,"LA 15668",704720.289088413,3889197.97682472
18255,"LA 15670",712692.118759423,3900262.98475899
18257,"LA 15672",718384.007513046,3895731.40157337
18266,"LA 15681",696146.73591879,3898726.40746981
18267,"LA 15682",704293.369993687,3888892.50265691
18293,"LA 15709",708069.196079671,3901647.24850747
18296,"LA 15712",715236.400855571,3903004.47536513
19263,"AZ Q:2:8",636277.600930095,3856096.0764038
19282,"AZ Q:3:28",666542.627098039,3853980.75519316
19285,"AZ Q:3:30",657858.897463813,3862271.41527623
19293,"AZ Q:3:38",644728.84607625,3866437.13321276
19327,"AZ Q:3:70",641594.445383295,3847823.33402486
19330,"AZ Q:3:73A",643517.448807031,3850772.99261466
19346,"AZ Q:3:89",665525.858853132,3849158.3316763
19350,"AZ Q:3:92",665264.295745492,3851050.81882733
19354,"AZ Q:6:1",640458.776122808,3845100.02503723
19355,"AZ Q:6:2",632643.008833617,3832162.70990728
19371,"AZ Q:7:5",645684.219275519,3820391.01558955
19375,"AZ Q:7:9",659519.160096437,3823195.96950187
19450,"LA 35788",592225.552619994,3907333.15588915
19452,"La Playa Sonora",452188.309450895,3372448.92292602
19453,"LA 9015",942200.658165812,3785573.31023166
19582,"Bonnell Site",1023430.79409328,3722853.39185643
19617,"MW 94-250",789202.695063308,3338316.57214858
19620,"MW 94-274",790800.513217956,3341721.34454586
19718,"Upper Sultemier Ruin",1010534.32329817,3788140.40207715
19722,"Los Molinos",437921.194381282,3449054.77158211
19723,"Oquitoa Church",422143.624197036,3399480.37351802
19724,"Atil",436720.570029169,3421557.98023202
19725,"Arroyo La Caberna Sta Teresa",443516.86577338,3420558.6699634
19726,"Brown Ranch",501086.645996869,3477414.55521354
19728,"Cerro del Quiche Magdelena",494858.967206359,3392160.90106089
19729,"Buchunamichi",603157.990843058,3389698.54596256
19730,"Comaquito",526563.298713624,3425627.18530141
19731,"Mesa de Mesquital",519062.738016948,3411982.14215966
19732,"Mesa de San Juan",541768.350816309,3398916.02594101
19733,"Dolores Sonora",533550.952200413,3392754.21905291
19734,"Mesa El Pintor",518312.55990009,3359374.57024084
19735,"El Manche Cucurpe",516924.32805945,3361390.97238132
19736,"El Claro",482303.612708539,3359066.16965377
19737,"El Vado Caborca",358314.931084931,3378323.52195507
19738,"Saric",471272.170577854,3439728.57650843
19739,"El Bisani",468285.588673577,3454869.56598122
19740,"Rodieto",469611.850114524,3453192.71969281
19741,"Yerba Buena",539593.906331465,3467319.31970765
19742,"La Tascosa",498366.43013607,3438459.54587607
19743,"Santa Rosa Sonora",446428.098918244,3369320.8805839
19744,"La Pedrada",486013.667013764,3412008.79085106
19745,"Santa Cruz Sonora",533720.339578137,3451203.22820248
19746,"Sahauripa",668678.080535829,3218666.44191197
19747,"Arivechi",670251.409811676,3192861.13442361
19748,"Palopardo",491868.871498466,3492091.16720171
19749,"Cerro Prieto de Babocomari",473282.34734796,3432612.52146959
19750,"Cashion Ruin",386752.91100578,3688740.79771113
19751,"Grewe",440154.033955589,3643157.48996921
19753,"Palo Verde Ruin",378068.76472263,3724753.41960031
19754,"Van Liere Ruin",357487.876124784,3684625.89673986
19763,"West Branch",490988.10706605,3565523.69192287
19764,"Redtail",487837.053964049,3587160.42156871
19765,"Silverbell-Coachline",476120.744644627,3584214.14611068
19766,"Tanque Verde Wash",530128.283806711,3577753.92808442
19769,"La Villa",396427.849114031,3698618.08116829
19773,"Gillespie Dam",337504.38737528,3688721.84226608
19785,"LA 599",851961.875678763,3663146.17800887
19786,"Palomas Narrows Ruin",839245.154650196,3666070.64326832
19787,"LA 44983",814762.217953458,3676267.35309155
19789,"Upper Avilas Canyon",814960.924108952,3661389.22497728
19793,"Pague Well",804268.33265835,3660260.46349251
19794,"Flying Fish Village",829154.477209389,3671054.31906618
19795,"Las Animas Village",823528.148282886,3669400.21981081
19796,"Lizard Terrace",833782.304438815,3687580.64126167
19798,"Phelps",828710.3382321,3682083.67233594
19800,"LA 49016",852263.98887594,3664654.71558651
19801,"LA 45152",846400.81779559,3679473.02423245
19803,"Phyllis",838400.210915223,3681380.56510496
19806,"LA 37761",835345.020313814,3679816.67113581
19808,"LA 1236-1237",836575.154309452,3649042.17334698
19811,"LA 37855",841635.035437778,3667139.5744046
19812,"Bedrock Morter",814731.244939372,3678325.64273605
19813,"LA 45095",847285.041734383,3676594.99580778
19815,"Roadmap Pueblo--Rio Grande",829451.947825536,3672431.96521507
19823,"Buckaroo",831195.979820877,3660755.93010513
19941,"Lee",834940.035645768,3682439.32400097
19948,"LA 47558",681607.481540635,3904051.11216269
19949,"Noes Site",711229.850113213,3924832.01174028
19951,"LA 3682",735744.09341602,4081586.34153196
19954,"LA 19094",785347.237113282,3575448.93454738
19955,"LA 8100",717298.172762498,3740870.52043255
20055,"Hueco Tanks",968342.538805708,3553902.61896533
20074,"LA 102805",779530.332331955,3837450.33578818
20078,"LA 102810",779899.695691422,3847870.93231577
20079,"LA 102811",777454.269004494,3836818.86441335
20084,"LA 102816",786262.585291848,3842081.06020921
20098,"LA 102830",780547.648794577,3833920.08632423
20122,"LA 11723",789026.545308083,3838940.41588789
20124,"LA 11725",767690.725834772,3841543.8164195
20125,"LA 11727",783606.247778267,3838869.28435428
20146,"Millington",1152989.34809782,3281870.19814456
20147,"Loma Alta",1135517.63772307,3281651.38381329
20148,"El Polvo",1153427.9915382,3270536.34539625
20150,"41PS16",1145246.68287018,3283548.48708917
20151,"41PS58",1144140.97271433,3294602.58898102
20394,"Well Site",903856.206915304,3389956.86076696
20397,"Landergin Mesa",1286030.65625763,3956140.55492379
20398,"Handley's Buried City",1426426.86358373,4058722.45957385
20399,"LA 1701",1141845.72020257,3892090.4292489
20400,"LA 1996",1113397.59419817,3913001.16171078
20402,"LA 12264",1090049.00685754,3971471.70267171
20403,"Wagon Mound",1076640.1267387,4001393.94649361
20404,"Antelope Creek 24; 41HC241",1365870.27581728,3996712.37301479
